rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
4,4,00:29:47,53636,3,1,16,defensive shot,0.0,1,1.0,9,-0.828048780487805,-1.5627604166666669,,,8,124.8,625.04,8,130.2,227.09,2,36,2923,6
4,5,00:29:49,53670,3,1,14,clear,0.0,0,1.0,5,1.3182926829268296,1.34875,,,9,113.5,187.48,8,165.6,653.17,2,36,2923,6
4,6,00:29:50,53706,3,1,16,clear,0.0,0,2.0,10,1.6,-1.6077604166666666,,,8,236.3,748.35,8,189.8,244.99,2,36,2923,6
5,1,00:30:26,54787,3,2,14,long service,0.0,0,1.0,9,-0.5560975609756097,1.6080208333333337,,,8,180.3,347.54,8,126.8,704.74,2,36,2924,21
5,2,00:30:28,54841,3,2,16,smash,0.0,0,2.0,8,0.7792682926829269,-0.95109375,,,9,124.3,777.39,8,159.2,295.4,2,36,2924,21
5,3,00:30:28,54857,3,2,14,defensive shot,0.0,1,1.0,8,0.7170731707317075,0.9332812500000004,,,8,158.5,286.32,8,147.7,736.75,2,36,2924,21
5,4,00:30:29,54876,3,2,16,drive,0.0,0,2.0,8,0.3426829268292682,-0.9466145833333334,,,8,208.2,654.25,8,199.7,312.35,2,36,2924,21
5,5,00:30:29,54887,3,2,14,defensive shot,0.0,1,1.0,8,-0.7304878048780489,1.184322916666667,,,8,173.9,285.95,8,222.0,634.89,2,36,2924,21
5,6,00:30:30,54917,3,2,16,clear,0.0,0,1.0,9,-0.7548780487804879,-1.52734375,,,8,144.3,681.3,8,156.8,292.44,2,36,2924,21
5,7,00:30:32,54961,3,2,14,clear,0.0,0,1.0,5,1.315853658536585,1.409739583333333,,,9,121.5,159.58,8,168.2,695.19,2,36,2924,21
5,8,00:30:33,55000,3,2,16,drop,0.0,0,1.0,2,1.2597560975609758,-0.5173958333333332,,,5,252.8,749.69,8,200.6,251.09,2,36,2924,21
5,9,00:30:34,55021,3,2,14,push/rush,0.0,1,2.0,8,0.0743902439024389,0.9779166666666668,,,6,253.1,359.91,8,221.1,723.69,2,36,2924,21
5,10,00:30:34,55034,3,2,16,defensive shot,0.0,1,2.0,5,-0.874390243902439,-0.7782291666666667,,,8,217.0,655.96,8,237.2,360.28,2,36,2924,21
5,11,00:30:35,55060,3,2,14,lob,0.0,0,1.0,6,-0.8817073170731707,1.3391666666666666,,,8,129.3,328.65,8,192.2,660.18,2,36,2924,21
5,12,00:30:36,55093,3,2,16,clear,0.0,0,1.0,3,-1.075609756097561,-1.5599999999999998,,,8,132.4,723.59,8,147.9,295.67,2,36,2924,21
5,13,00:30:37,55134,3,2,14,drop,0.0,0,2.0,2,-0.8573170731707317,0.4020833333333335,,,3,92.5,167.33,8,161.9,700.6,2,36,2924,21
5,14,00:30:38,55160,3,2,16,lob,0.0,1,1.0,4,1.1024390243902435,-1.5477083333333332,,,7,119.0,572.03,8,138.1,220.35,2,36,2924,21
5,15,00:30:40,55201,3,2,14,smash,0.0,0,2.0,8,-0.2548780487804878,0.8811979166666669,,,9,242.7,180.76,8,193.4,643.14,2,36,2924,21
5,16,00:30:40,55218,3,2,16,defensive shot,0.0,1,1.0,5,-0.8719512195121951,-1.3665104166666666,,,8,213.5,663.5,4,252.1,197.52,2,36,2924,21
5,17,00:30:41,55249,3,2,14,drive,0.0,0,2.0,6,-1.1536585365853658,1.0364583333333333,,,9,108.4,201.15,8,180.1,654.78,2,36,2924,21
5,18,00:30:42,55266,3,2,16,defensive shot,0.0,1,1.0,3,-0.9780487804878047,-1.435625,,,8,157.0,671.95,8,132.6,249.59,2,36,2924,21
5,19,00:30:43,55302,3,2,14,clear,0.0,0,1.0,5,1.3073170731707315,1.4526562499999998,,,9,106.9,177.36,8,157.3,662.7,2,36,2924,21
5,20,00:30:44,55343,3,2,16,drop,0.0,0,2.0,1,-1.1865853658536585,-0.4082291666666666,,,5,253.2,756.15,8,180.6,251.58,2,36,2924,21
5,21,00:30:45,55372,3,2,14,lob,0.0,0,2.0,1,-0.8719512195121951,0.0413541666666666,,,5,95.9,357.95,8,217.2,720.36,2,36,2924,21
7,1,00:31:48,57254,5,2,14,long service,0.0,0,1.0,8,0.5999999999999999,1.5086458333333332,,,8,161.4,350.8,8,236.4,709.71,2,36,2926,6
7,2,00:31:50,57319,5,2,16,clear,0.0,0,1.0,3,-0.876829268292683,-1.4190625,,,9,222.9,767.84,8,178.7,282.78,2,36,2926,6
7,3,00:31:51,57352,5,2,14,drive,0.0,0,2.0,8,-0.8353658536585366,0.7525520833333333,,,9,108.0,191.03,8,186.0,680.52,2,36,2926,6
7,4,00:31:52,57373,5,2,16,defensive shot,0.0,1,1.0,5,-1.4256097560975611,-1.2571875,,,8,123.2,619.14,8,138.2,255.79,2,36,2926,6
7,5,00:31:53,57392,5,2,14,drop,0.0,0,2.0,2,-1.119512195121951,0.2040625,,,8,132.9,262.21,8,136.5,632.64,2,36,2926,6
7,6,00:31:53,57419,5,2,16,net shot,0.0,1,2.0,2,-1.3865853658536589,0.1208854166666665,,,2,88.9,542.31,8,109.8,272.13,2,36,2926,6
9,1,00:32:48,59044,7,2,14,long service,0.0,0,1.0,9,0.7560975609756098,1.622760416666667,,,8,162.5,353.6,8,232.9,708.04,2,36,2928,8
9,2,00:32:50,59107,7,2,16,drop,0.0,0,2.0,6,1.1878048780487802,-0.6481770833333332,,,9,224.9,794.11,8,175.1,276.72,2,36,2928,8
9,3,00:32:51,59131,7,2,14,net shot,0.0,1,2.0,7,0.2158536585365852,0.4156249999999997,,,6,256.2,319.84,8,204.1,732.41,2,36,2928,8
9,4,00:32:51,59157,7,2,16,lob,0.0,0,1.0,4,1.425609756097561,-1.5332291666666666,,,7,166.1,581.62,8,192.1,309.57,2,36,2928,8
9,5,00:32:53,59202,7,2,14,smash,0.0,0,2.0,5,1.1524390243902438,0.8696875000000001,,,9,240.7,184.24,8,211.8,659.81,2,36,2928,8
9,6,00:32:54,59220,7,2,16,defensive shot,0.0,0,1.0,8,-0.4878048780487805,-1.13265625,,,8,242.9,651.71,8,245.1,217.67,2,36,2928,8
9,7,00:32:54,59236,7,2,14,drive,0.0,0,1.0,5,1.0500000000000005,1.0091145833333333,,,8,152.2,261.74,8,229.0,659.48,2,36,2928,8
9,8,00:32:55,59251,7,2,16,defensive shot,0.0,0,2.0,10,0.9158536585365852,-1.71109375,,,8,211.1,667.25,8,136.2,274.58,2,36,2928,8
10,1,00:33:22,60089,8,2,14,long service,0.0,0,1.0,9,-0.4353658536585365,1.6314583333333337,,,8,180.9,341.83,8,125.5,706.51,2,36,2929,7
10,2,00:33:25,60156,8,2,16,clear,0.0,0,1.0,4,1.169512195121951,-1.5304166666666668,,,9,127.2,797.27,8,159.7,286.29,2,36,2929,7
10,3,00:33:26,60194,8,2,14,smash,0.0,0,2.0,5,1.1719512195121955,0.7462499999999999,,,9,217.0,201.76,8,190.0,691.23,2,36,2929,7
10,4,00:33:27,60213,8,2,16,defensive shot,0.0,0,2.0,8,0.3658536585365853,-0.64,,,8,248.1,634.39,8,226.1,211.54,2,36,2929,7
10,5,00:33:27,60237,8,2,14,lob,0.0,1,1.0,9,-0.4207317073170731,1.61515625,,,8,190.1,338.76,8,202.4,641.05,2,36,2929,7
10,6,00:33:29,60287,8,2,16,smash,0.0,0,2.0,5,-1.1609756097560977,-0.8995312499999999,,,9,137.5,789.51,8,159.2,295.4,2,36,2929,7
10,7,00:33:30,60308,8,2,14,defensive shot,0.0,0,2.0,6,-1.4548780487804878,1.0868229166666663,,,8,110.4,290.52,8,151.9,751.46,2,36,2929,7
12,1,00:34:20,61819,9,3,14,long service,0.0,0,1.0,9,-0.6658536585365853,1.55140625,,,8,182.6,341.79,8,123.7,706.54,2,36,2931,22
12,2,00:34:22,61885,9,3,16,smash,0.0,0,2.0,6,1.1170731707317076,-0.9229166666666666,,,9,117.7,780.61,8,159.1,286.31,2,36,2931,22
12,3,00:34:23,61902,9,3,14,defensive shot,0.0,1,2.0,1,1.2926829268292683,0.4176562500000003,,,8,157.4,298.46,8,144.7,736.8,2,36,2931,22
12,4,00:34:24,61931,9,3,16,lob,0.0,0,1.0,4,1.4121951219512197,-1.4971875,,,1,256.4,571.39,8,203.3,306.33,2,36,2931,22
12,5,00:34:25,61960,9,3,14,smash,0.0,0,2.0,5,1.2829268292682925,1.0072395833333332,,,8,228.3,221.37,8,222.5,632.94,2,36,2931,22
12,6,00:34:26,61980,9,3,16,defensive shot,0.0,0,1.0,8,-0.5402439024390245,-1.0338020833333337,,,5,254.9,671.96,8,235.8,217.9,2,36,2931,22
12,7,00:34:26,61996,9,3,14,smash,0.0,0,2.0,6,-0.9585365853658536,1.0541666666666665,,,8,154.1,267.94,8,240.6,670.39,2,36,2931,22
12,8,00:34:27,62010,9,3,16,defensive shot,0.0,1,1.0,3,-1.2414634146341463,-1.5220312500000002,,,8,204.7,663.67,8,123.7,296.25,2,36,2931,22
12,9,00:34:28,62050,9,3,14,drop,0.0,0,2.0,2,-1.0939024390243903,0.5944791666666666,,,3,73.9,164.32,8,179.1,669.69,2,36,2931,22
12,10,00:34:29,62075,9,3,16,lob,0.0,1,1.0,3,-1.252439024390244,-1.4859895833333334,,,6,99.6,609.61,8,126.5,223.92,2,36,2931,22
12,11,00:34:30,62110,9,3,14,clear,0.0,0,1.0,5,1.1268292682926826,1.3590104166666663,,,3,85.4,191.6,8,158.2,657.07,2,36,2931,22
12,12,00:34:31,62143,9,3,16,smash,0.0,0,2.0,6,1.1999999999999995,-1.0034375000000002,,,8,226.2,740.33,8,166.6,232.69,2,36,2931,22
12,13,00:34:32,62160,9,3,14,defensive shot,0.0,1,2.0,2,-1.0658536585365854,0.4946875000000001,,,8,218.4,290.96,8,237.3,746.7,2,36,2931,22
12,14,00:34:32,62189,9,3,16,lob,0.0,1,1.0,4,1.020731707317073,-1.5108333333333337,,,8,117.4,595.03,8,184.1,279.58,2,36,2931,22
12,15,00:34:34,62230,9,3,14,clear,0.0,0,1.0,3,1.5597560975609754,1.5348958333333336,,,9,218.0,184.82,8,187.7,647.06,2,36,2931,22
12,16,00:34:35,62270,9,3,16,drop,0.0,0,2.0,2,1.0817073170731706,-0.4302083333333334,,,3,280.9,776.26,8,197.2,282.33,2,36,2931,22
12,17,00:34:36,62296,9,3,14,lob,0.0,1,1.0,6,-1.2134146341463414,1.3942708333333336,,,7,237.4,368.6,8,236.3,740.15,2,36,2931,22
12,18,00:34:37,62331,9,3,16,drop,0.0,1,2.0,1,-0.9317073170731708,-0.5103125000000001,,,6,99.6,754.0,8,167.4,295.2,2,36,2931,22
12,19,00:34:38,62358,9,3,14,lob,0.0,0,1.0,8,0.9170731707317072,1.3518229166666664,,,8,125.6,362.85,8,149.1,716.46,2,36,2931,22
12,20,00:34:39,62387,9,3,16,clear,0.0,0,1.0,4,1.3585365853658533,-1.44328125,,,8,201.0,730.79,8,162.8,310.27,2,36,2931,22
12,21,00:34:40,62418,9,3,14,clear,0.0,0,1.0,3,1.4939024390243902,1.5436458333333334,,,8,214.6,224.99,8,220.1,715.18,2,36,2931,22
12,22,00:34:42,62460,9,3,16,smash,0.0,0,2.0,5,-1.2682926829268293,-0.7436979166666667,,,3,281.8,771.55,8,187.7,273.33,2,36,2931,22
13,1,00:35:08,63269,9,4,16,long service,0.0,0,1.0,9,0.7829268292682925,-1.5261979166666666,,,8,168.4,653.12,8,216.5,272.63,2,36,2932,12
13,2,00:35:11,63334,9,4,14,smash,0.0,0,2.0,5,1.0158536585365856,0.9703124999999998,,,9,231.4,181.06,8,201.4,665.58,2,36,2932,12
13,3,00:35:11,63349,9,4,16,defensive shot,0.0,0,2.0,8,0.1219512195121951,-0.7729687500000001,,,8,228.3,666.93,8,217.5,231.43,2,36,2932,12
13,4,00:35:12,63374,9,4,14,defensive shot,0.0,1,2.0,2,-1.3890243902439026,0.3255208333333333,,,8,168.2,330.64,8,192.7,656.42,2,36,2932,12
13,5,00:35:13,63402,9,4,16,lob,0.0,1,1.0,3,-0.9097560975609756,-1.5256249999999998,,,2,93.5,559.7,8,163.5,324.94,2,36,2932,12
13,6,00:35:14,63445,9,4,14,smash,0.0,0,2.0,6,-1.151219512195122,0.8378125000000001,,,9,107.2,170.43,8,159.4,643.78,2,36,2932,12
13,7,00:35:15,63466,9,4,16,defensive shot,0.0,1,2.0,5,-1.404878048780488,-0.5345833333333333,,,8,122.9,636.79,8,143.5,210.29,2,36,2932,12
13,8,00:35:16,63492,9,4,14,net shot,0.0,0,2.0,1,1.1524390243902438,0.37296875,,,5,83.0,341.26,8,144.6,653.57,2,36,2932,12
13,9,00:35:17,63522,9,4,16,net shot,0.0,0,2.0,2,0.9902439024390244,-0.13015625,,,7,251.8,573.6,8,172.2,313.0,2,36,2932,12
13,10,00:35:18,63552,9,4,14,lob,0.0,1,1.0,8,-0.6121951219512195,1.3983854166666667,,,7,246.6,416.63,7,228.4,565.57,2,36,2932,12
13,11,00:35:20,63602,9,4,16,clear,0.0,1,1.0,9,-0.7341463414634146,-1.4559895833333334,,,9,127.1,759.96,8,168.1,301.2,2,36,2932,12
13,12,00:35:21,63635,9,4,14,smash,0.0,0,2.0,10,1.6902439024390246,1.174583333333333,,,9,120.4,187.31,8,182.6,705.47,2,36,2932,12
14,1,00:35:49,64473,10,4,16,long service,0.0,0,1.0,9,-0.5621951219512195,-1.5294791666666665,,,8,193.8,650.75,8,116.6,278.14,2,36,2933,10
14,2,00:35:51,64540,10,4,14,smash,0.0,0,2.0,8,-0.8439024390243903,0.9260937499999996,,,9,139.7,176.52,8,192.3,656.43,2,36,2933,10
14,3,00:35:51,64557,10,4,16,defensive shot,0.0,1,2.0,5,-1.3317073170731708,-1.0255729166666667,,,8,182.0,662.23,8,150.6,229.84,2,36,2933,10
14,4,00:35:52,64580,10,4,14,defensive shot,0.0,0,2.0,6,-1.2682926829268293,0.7351562499999998,,,8,108.0,287.54,8,158.5,645.71,2,36,2933,10
14,5,00:35:53,64604,10,4,16,net shot,0.0,1,2.0,1,-1.447560975609756,-0.4197916666666668,,,6,104.3,615.53,8,119.8,287.25,2,36,2933,10
14,6,00:35:54,64630,10,4,14,lob,0.0,0,1.0,3,1.4402439024390246,1.5523437499999997,,,1,72.6,369.61,8,123.1,629.0,2,36,2933,10
14,7,00:35:55,64676,10,4,16,drop,0.0,0,2.0,2,1.218292682926829,-0.1984375000000001,,,3,252.8,782.94,8,209.7,312.11,2,36,2933,10
14,8,00:35:56,64705,10,4,14,net shot,0.0,1,2.0,1,1.4585365853658538,0.3238020833333331,,,2,255.4,405.96,8,223.7,678.01,2,36,2933,10
14,9,00:35:57,64729,10,4,16,push/rush,0.0,0,2.0,5,-1.0121951219512195,-1.3302604166666667,,,1,267.6,566.92,8,234.3,346.28,2,36,2933,10
14,10,00:35:58,64757,10,4,14,drive,0.0,0,2.0,4,-0.9804878048780488,1.6835416666666667,,,8,129.5,220.56,7,195.3,578.94,2,36,2933,10
19,1,00:39:58,71955,14,5,14,long service,0.0,0,1.0,9,-0.7402439024390244,1.6336979166666663,,,8,181.4,344.67,8,124.0,701.29,2,36,2938,13
19,2,00:40:00,72008,14,5,16,smash,0.0,0,2.0,5,-1.2378048780487805,-0.9303645833333332,,,4,104.9,787.0,8,157.9,292.41,2,36,2938,13
19,3,00:40:00,72028,14,5,14,defensive shot,0.0,0,2.0,7,-0.6036585365853658,0.5573958333333332,,,8,108.7,290.56,8,133.0,730.33,2,36,2938,13
19,4,00:40:01,72050,14,5,16,net shot,0.0,1,2.0,7,0.8268292682926831,-0.2754687499999999,,,7,136.9,592.58,8,134.6,283.84,2,36,2938,13
19,5,00:40:02,72077,14,5,14,lob,0.0,1,1.0,9,0.9182926829268294,1.6053645833333334,,,7,231.2,385.14,8,180.8,614.04,2,36,2938,13
19,6,00:40:04,72120,14,5,16,drop,0.0,0,2.0,2,1.1768292682926829,-0.4736458333333333,,,9,231.2,784.85,8,182.9,279.61,2,36,2938,13
19,7,00:40:04,72146,14,5,14,net shot,0.0,1,2.0,1,1.3939024390243904,0.3360416666666665,,,6,252.7,357.13,8,205.1,743.99,2,36,2938,13
19,8,00:40:05,72178,14,5,16,lob,0.0,0,1.0,9,-0.6207317073170733,-1.475,,,1,261.7,567.04,8,219.9,323.61,2,36,2938,13
19,9,00:40:07,72223,14,5,14,smash,0.0,0,2.0,5,1.3768292682926826,0.9673958333333332,,,9,133.0,186.99,8,198.4,650.66,2,36,2938,13
19,10,00:40:08,72242,14,5,16,defensive shot,0.0,0,1.0,6,1.3658536585365857,-1.0373958333333333,,,8,242.8,662.95,8,113.1,230.78,2,36,2938,13
19,11,00:40:08,72266,14,5,14,smash,0.0,0,2.0,5,1.1158536585365857,1.0279166666666668,,,8,212.2,275.83,8,231.3,661.31,2,36,2938,13
19,12,00:40:09,72280,14,5,16,defensive shot,0.0,0,2.0,6,1.4487804878048782,-0.7406770833333333,,,8,230.8,661.32,8,221.2,299.93,2,36,2938,13
19,13,00:40:09,72296,14,5,14,net shot,0.0,1,2.0,2,-1.1695121951219514,0.4162499999999998,,,8,235.7,323.24,8,230.1,668.74,2,36,2938,13
20,1,00:40:39,73177,14,6,14,long service,0.0,0,1.0,3,1.148780487804878,1.6279687500000002,,,8,165.9,342.18,8,240.8,702.67,2,36,2939,7
20,2,00:40:40,73223,14,6,16,smash,0.0,0,2.0,5,-1.353658536585366,-0.7886979166666667,,,3,264.5,785.82,8,189.4,282.52,2,36,2939,7
20,3,00:40:41,73244,14,6,14,defensive shot,0.0,0,2.0,2,-1.047560975609756,0.4945312500000002,,,5,95.0,302.95,9,232.8,758.12,2,36,2939,7
20,4,00:40:42,73271,14,6,16,push/rush,0.0,1,2.0,3,-1.2999999999999998,-1.5575520833333334,,,6,100.1,599.47,8,135.8,307.94,2,36,2939,7
20,5,00:40:43,73303,14,6,14,drop,0.0,0,1.0,2,-1.0073170731707315,0.2391666666666664,,,9,106.3,163.48,8,120.2,603.14,2,36,2939,7
20,6,00:40:44,73328,14,6,16,push/rush,0.0,1,2.0,8,-0.2792682926829269,-1.1183333333333334,,,7,112.5,548.44,8,130.2,227.09,2,36,2939,7
20,7,00:40:44,73336,14,6,14,defensive shot,0.0,1,2.0,8,-0.6926829268292682,-1.29921875,,,8,136.2,246.31,2,92.3,519.79,2,36,2939,7
21,1,00:41:04,73927,15,6,16,long service,0.0,0,1.0,3,-0.873170731707317,-1.5441145833333334,,,8,193.2,656.41,8,117.5,268.84,2,36,2940,6
21,2,00:41:06,73993,15,6,14,smash,0.0,0,2.0,6,-1.3402439024390245,0.9499479166666666,,,9,114.7,166.76,8,187.6,660.26,2,36,2940,6
21,3,00:41:07,74012,15,6,16,defensive shot,0.0,1,2.0,7,-0.4024390243902439,-0.1566145833333333,,,8,175.5,662.36,8,138.9,230.13,2,36,2940,6
21,4,00:41:08,74045,15,6,14,net shot,0.0,0,2.0,7,0.0902439024390244,0.1567187499999998,,,7,143.7,413.7,8,146.0,610.71,2,36,2940,6
21,5,00:41:09,74070,15,6,16,lob,0.0,1,1.0,8,-0.2573170731707316,-1.1185416666666663,,,7,191.5,520.01,7,175.7,372.77,2,36,2940,6
21,6,00:41:10,74117,15,6,14,smash,0.0,0,2.0,9,0.1780487804878048,1.690989583333333,,,8,133.5,236.75,8,200.0,689.26,2,36,2940,6
23,1,00:41:45,75164,16,7,14,long service,0.0,0,1.0,3,1.2475609756097563,1.5947916666666668,,,8,160.2,350.83,8,237.0,707.97,2,36,2942,9
23,2,00:41:47,75232,16,7,16,clear,0.0,0,1.0,3,-1.0634146341463415,-1.452395833333333,,,3,276.1,773.22,8,186.5,279.53,2,36,2942,9
23,3,00:41:48,75264,16,7,14,clear,0.0,0,1.0,6,-1.003658536585366,1.5038541666666667,,,3,100.5,191.22,8,195.4,692.91,2,36,2942,9
23,4,00:41:50,75301,16,7,16,clear,0.0,0,1.0,3,-1.197560975609756,-1.4155729166666664,,,6,104.1,750.67,8,157.6,258.46,2,36,2942,9
23,5,00:41:51,75332,16,7,14,drop,0.0,0,2.0,7,-0.0475609756097561,0.6290104166666666,,,5,91.1,204.95,8,126.7,737.12,2,36,2942,9
23,6,00:41:51,75356,16,7,16,net shot,0.0,1,2.0,1,-0.902439024390244,-0.2455208333333332,,,8,197.3,605.68,8,143.3,268.21,2,36,2942,9
23,7,00:41:52,75382,16,7,14,lob,0.0,0,1.0,5,1.3256097560975608,1.3923958333333335,,,7,116.1,382.33,8,178.3,639.58,2,36,2942,9
23,8,00:41:53,75416,16,7,16,clear,0.0,0,1.0,4,1.4402439024390246,-1.4265625,,,8,251.7,746.45,8,182.8,300.85,2,36,2942,9
23,9,00:41:54,75449,16,7,14,clear,0.0,0,2.0,10,1.6024390243902435,1.6567708333333335,,,6,251.4,214.21,8,229.0,683.34,2,36,2942,9
24,1,00:42:35,76665,16,8,16,long service,0.0,0,1.0,4,1.3146341463414637,-1.5140625,,,8,169.3,641.68,8,217.2,269.52,2,36,2943,12
24,2,00:42:37,76735,16,8,14,smash,0.0,0,2.0,5,1.353658536585366,0.9081770833333334,,,4,254.9,163.14,8,207.8,671.0,2,36,2943,12
24,3,00:42:38,76753,16,8,16,defensive shot,0.0,0,1.0,8,-0.5121951219512195,-1.182395833333333,,,5,257.1,657.08,8,236.9,221.16,2,36,2943,12
24,4,00:42:39,76776,16,8,14,drop,0.0,0,2.0,2,-1.232926829268293,0.5184895833333331,,,8,173.9,258.06,8,212.5,667.23,2,36,2943,12
24,5,00:42:40,76800,16,8,16,lob,0.0,1,1.0,3,-0.9768292682926828,-1.579322916666667,,,6,86.2,603.81,8,127.4,280.96,2,36,2943,12
24,6,00:42:41,76841,16,8,14,smash,0.0,0,2.0,6,-1.0329268292682927,0.97703125,,,9,115.0,173.7,8,161.8,647.55,2,36,2943,12
24,7,00:42:41,76855,16,8,16,defensive shot,0.0,1,2.0,5,-1.248780487804878,-0.6091666666666665,,,8,183.4,660.34,3,98.4,170.66,2,36,2943,12
24,8,00:42:42,76882,16,8,14,net shot,0.0,0,2.0,2,-1.1621951219512194,0.3000000000000001,,,8,111.3,343.46,8,155.9,660.86,2,36,2943,12
24,9,00:42:43,76908,16,8,16,lob,0.0,1,1.0,3,-1.151219512195122,-1.5410416666666666,,,2,101.5,559.54,8,137.7,316.77,2,36,2943,12
24,10,00:42:44,76942,16,8,14,clear,0.0,0,1.0,6,-1.278048780487805,1.3333333333333333,,,9,111.9,177.24,8,152.7,634.28,2,36,2943,12
24,11,00:42:45,76972,16,8,16,clear,0.0,0,1.0,3,-0.9426829268292682,-1.4715104166666666,,,8,113.3,723.93,8,144.0,242.92,2,36,2943,12
24,12,00:42:46,77007,16,8,14,smash,0.0,0,2.0,1,-1.4634146341463414,-0.0552604166666667,,,3,102.6,180.92,8,144.5,690.29,2,36,2943,12
26,1,00:43:39,78575,17,9,14,long service,0.0,0,1.0,8,-0.5536585365853659,1.5088541666666668,,,8,182.6,341.79,8,124.7,710.0,2,36,2945,6
26,2,00:43:41,78641,17,9,16,clear,0.0,0,1.0,4,1.0682926829268296,-1.4578645833333332,,,9,123.2,771.15,8,160.8,283.21,2,36,2945,6
26,3,00:43:42,78673,17,9,14,clear,0.0,0,1.0,3,1.0585365853658537,1.51359375,,,8,204.3,215.39,8,181.8,700.23,2,36,2945,6
26,4,00:43:43,78718,17,9,16,drop,0.0,0,2.0,6,1.1402439024390243,-0.5595833333333333,,,3,256.5,771.99,8,180.5,282.74,2,36,2945,6
26,5,00:43:44,78743,17,9,14,lob,0.0,1,1.0,5,1.3390243902439023,1.37484375,,,6,254.1,351.48,8,220.2,735.46,2,36,2945,6
26,6,00:43:45,78773,17,9,16,smash,0.0,0,2.0,5,-1.4695121951219512,-1.0241145833333334,,,5,254.4,744.77,8,204.9,285.2,2,36,2945,6
27,1,00:44:09,79487,17,10,16,long service,0.0,0,1.0,4,1.2414634146341466,-1.5492708333333336,,,8,167.5,645.54,8,217.8,269.5,2,36,2946,18
27,2,00:44:11,79550,17,10,14,smash,0.0,0,2.0,5,1.110975609756098,0.8395833333333336,,,9,250.3,166.75,8,204.7,663.67,2,36,2946,18
27,3,00:44:12,79568,17,10,16,defensive shot,0.0,0,1.0,8,-0.4268292682926829,-1.1003125,,,8,238.1,644.2,8,240.4,227.61,2,36,2946,18
27,4,00:44:12,79584,17,10,14,smash,0.0,0,2.0,8,-0.7597560975609756,0.965,,,8,174.5,267.44,8,227.4,653.89,2,36,2946,18
27,5,00:44:13,79597,17,10,16,defensive shot,0.0,1,1.0,3,-1.002439024390244,-1.3825520833333331,,,8,201.0,663.74,8,110.5,308.54,2,36,2946,18
27,6,00:44:14,79632,17,10,14,clear,0.0,0,1.0,5,1.302439024390244,1.4270833333333333,,,3,94.7,187.96,8,185.2,665.89,2,36,2946,18
27,7,00:44:15,79670,17,10,16,clear,0.0,0,1.0,4,1.3939024390243904,-1.4260416666666669,,,8,248.6,754.62,8,190.3,257.66,2,36,2946,18
27,8,00:44:17,79710,17,10,14,clear,0.0,0,1.0,6,-0.9695121951219512,1.3309895833333332,,,4,263.6,193.85,8,212.7,676.4,2,36,2946,18
27,9,00:44:18,79745,17,10,16,clear,0.0,0,1.0,4,1.3353658536585369,-1.4963541666666669,,,8,132.0,713.33,8,198.9,247.95,2,36,2946,18
27,10,00:44:19,79788,17,10,14,smash,0.0,0,2.0,5,1.1963414634146343,0.9491666666666668,,,9,220.4,191.56,8,172.7,702.16,2,36,2946,18
27,11,00:44:20,79807,17,10,16,defensive shot,0.0,0,1.0,8,-0.674390243902439,-1.26515625,,,8,244.9,649.78,8,240.0,204.53,2,36,2946,18
27,12,00:44:21,79835,17,10,14,drop,0.0,0,2.0,2,-1.026829268292683,0.2869791666666668,,,8,132.7,227.03,8,196.0,654.48,2,36,2946,18
27,13,00:44:22,79865,17,10,16,lob,0.0,1,1.0,4,0.9621951219512196,-1.5461979166666666,,,7,108.8,555.06,8,134.0,283.86,2,36,2946,18
27,14,00:44:23,79904,17,10,14,clear,0.0,0,1.0,5,1.3768292682926826,1.5028645833333332,,,9,217.1,195.03,8,174.0,629.97,2,36,2946,18
27,15,00:44:24,79945,17,10,16,drop,0.0,0,2.0,2,1.2439024390243902,-0.5028645833333334,,,3,276.1,777.9,8,190.8,267.05,2,36,2946,18
27,16,00:44:25,79970,17,10,14,net shot,0.0,1,2.0,7,-0.528048780487805,0.2468749999999998,,,6,256.5,348.6,3,252.9,768.91,2,36,2946,18
27,17,00:44:26,80001,17,10,16,net shot,0.0,1,2.0,1,-1.3219512195121952,-0.1479687500000001,,,7,147.7,543.32,8,194.2,335.79,2,36,2946,18
27,18,00:44:27,80032,17,10,14,lob,0.0,0,2.0,10,-0.4292682926829267,1.7966666666666669,,,1,95.9,417.38,7,142.2,569.44,2,36,2946,18
28,1,00:45:04,81130,17,11,16,long service,0.0,0,1.0,3,-0.9597560975609756,-1.561302083333333,,,8,195.1,654.5,8,119.4,274.99,2,36,2947,20
28,2,00:45:06,81194,17,11,14,smash,0.0,0,2.0,6,-0.9853658536585366,0.9072395833333337,,,9,106.4,180.82,8,188.5,658.38,2,36,2947,20
28,3,00:45:07,81211,17,11,16,defensive shot,0.0,1,2.0,5,-1.0743902439024389,-0.9004166666666666,,,8,182.9,662.22,8,125.8,223.93,2,36,2947,20
28,4,00:45:07,81231,17,11,14,push/rush,0.0,0,1.0,6,-0.9926829268292684,1.2139583333333337,,,8,115.7,305.44,8,168.9,658.75,2,36,2947,20
28,5,00:45:08,81257,17,11,16,smash,0.0,0,2.0,5,-1.1414634146341462,-1.0275520833333334,,,8,121.0,694.28,8,129.3,287.02,2,36,2947,20
